foil,aoa,CL,CD,LD,chord,max_thick,x_thick,max_camber,x_camber,avg_xtr
ag26,1,0.4173,0.00456,91.5132,1,0.068467,0.233671,0.0255135,0.440913,0.8081
ag26,11,1.416,0.02507,56.4819,1,0.068467,0.233671,0.0255135,0.440913,0.50135
ag26,2,0.5284,0.00523,101.033,1,0.068467,0.233671,0.0255135,0.440913,0.7519
ag26,3,0.6384,0.00611,104.484,1,0.068467,0.233671,0.0255135,0.440913,0.6893
ag26,4,0.7473,0.00714,104.664,1,0.068467,0.233671,0.0255135,0.440913,0.63225
ag26,5,0.855,0.00833,102.641,1,0.068467,0.233671,0.0255135,0.440913,0.5834
ag26,6,0.9606,0.00978,98.2209,1,0.068467,0.233671,0.0255135,0.440913,0.54275
ag26,8,1.1644,0.01356,85.8702,1,0.068467,0.233671,0.0255135,0.440913,0.50495
ag26,9,1.2589,0.01642,76.6687,1,0.068467,0.233671,0.0255135,0.440913,0.5023
ag27,-1,0.204,0.00553,36.8897,1,0.06135,0.221565,0.0269645,0.442161,0.55325
ag27,-2,0.0964,0.00626,15.3994,1,0.06135,0.221565,0.0269645,0.442161,0.48015
ag27,-3,-0.0127,0.00745,-1.7047,1,0.06135,0.221565,0.0269645,0.442161,0.4903
ag27,-4,-0.148,0.01071,-13.8189,1,0.06135,0.221565,0.0269645,0.442161,0.50075
ag27,0,0.3127,0.00493,63.428,1,0.06135,0.221565,0.0269645,0.442161,0.67665
ag27,1,0.4189,0.00457,91.663,1,0.06135,0.221565,0.0269645,0.442161,0.80475
ag27,10,1.3482,0.01994,67.6128,1,0.06135,0.221565,0.0269645,0.442161,0.50175
ag27,11,1.4081,0.02689,52.3652,1,0.06135,0.221565,0.0269645,0.442161,0.50135
ag27,12,1.3892,0.03949,35.1785,1,0.06135,0.221565,0.0269645,0.442161,0.5013
ag27,13,1.3621,0.05454,24.9743,1,0.06135,0.221565,0.0269645,0.442161,0.50125
ag27,2,0.5294,0.00526,100.646,1,0.06135,0.221565,0.0269645,0.442161,0.74535
ag27,3,0.6388,0.00618,103.366,1,0.06135,0.221565,0.0269645,0.442161,0.6789
ag27,4,0.7472,0.0073,102.356,1,0.06135,0.221565,0.0269645,0.442161,0.6157
ag27,5,0.8544,0.00854,100.047,1,0.06135,0.221565,0.0269645,0.442161,0.5676
ag27,6,0.9608,0.0098,98.0408,1,0.06135,0.221565,0.0269645,0.442161,0.5394
ag27,7,1.0651,0.01127,94.5075,1,0.06135,0.221565,0.0269645,0.442161,0.5194
ag27,8,1.1658,0.01331,87.5883,1,0.06135,0.221565,0.0269645,0.442161,0.5062
ag27,9,1.2607,0.01625,77.5815,1,0.06135,0.221565,0.0269645,0.442161,0.5025
ag35,-1,0.311,0.00514,60.5058,1,0.087161,0.278827,0.04372,0.265976,0.7712
ag35,-3,0.0844,0.00642,13.1464,1,0.087161,0.278827,0.04372,0.265976,0.50645
ag35,-5,-0.1366,0.0081,-16.8642,1,0.087161,0.278827,0.04372,0.265976,0.4436
ag35,0,0.4211,0.00546,77.1245,1,0.087161,0.278827,0.04372,0.265976,0.7531
ag35,1,0.5327,0.00579,92.0035,1,0.087161,0.278827,0.04372,0.265976,0.73385
ag35,10,1.406,0.02297,61.2103,1,0.087161,0.278827,0.04372,0.265976,0.50325
ag35,11,1.4519,0.02708,53.6152,1,0.087161,0.278827,0.04372,0.265976,0.5029
ag35,12,1.4649,0.03404,43.0347,1,0.087161,0.278827,0.04372,0.265976,0.50265
ag35,2,0.644,0.00628,102.548,1,0.087161,0.278827,0.04372,0.265976,0.70135
ag35,3,0.7529,0.00716,105.154,1,0.087161,0.278827,0.04372,0.265976,0.65325
ag35,4,0.8598,0.00835,102.97,1,0.087161,0.278827,0.04372,0.265976,0.60525
ag35,5,0.9648,0.0097,99.4639,1,0.087161,0.278827,0.04372,0.265976,0.5652
ag35,6,1.0667,0.01136,93.8996,1,0.087161,0.278827,0.04372,0.265976,0.5324
ag35,7,1.1637,0.01348,86.3279,1,0.087161,0.278827,0.04372,0.265976,0.5108
ag35,9,1.3409,0.01883,71.2108,1,0.087161,0.278827,0.04372,0.265976,0.50405
ag36,-2,0.1707,0.00537,31.7877,1,0.0817,0.27883,0.040963,0.253138,0.64895
ag36,-5,-0.1518,0.00814,-18.6486,1,0.0817,0.27883,0.040963,0.253138,0.47795
ag36,0,0.3961,0.00533,74.3152,1,0.0817,0.27883,0.040963,0.253138,0.75935
ag36,1,0.5078,0.00567,89.5591,1,0.0817,0.27883,0.040963,0.253138,0.73715
ag36,10,1.3815,0.02375,58.1684,1,0.0817,0.27883,0.040963,0.253138,0.5027
ag36,11,1.3989,0.03042,45.9862,1,0.0817,0.27883,0.040963,0.253138,0.50245
ag36,12,1.3941,0.04002,34.8351,1,0.0817,0.27883,0.040963,0.253138,0.50235
ag36,2,0.6189,0.00618,100.146,1,0.0817,0.27883,0.040963,0.253138,0.70125
ag36,3,0.7279,0.00708,102.811,1,0.0817,0.27883,0.040963,0.253138,0.6519
ag36,4,0.8348,0.00832,100.337,1,0.0817,0.27883,0.040963,0.253138,0.5971
ag36,5,0.9392,0.00983,95.5443,1,0.0817,0.27883,0.040963,0.253138,0.55165
ag36,6,1.0399,0.01176,88.4269,1,0.0817,0.27883,0.040963,0.253138,0.5161
ag36,7,1.137,0.01404,80.9829,1,0.0817,0.27883,0.040963,0.253138,0.50575
ag36,8,1.2302,0.01649,74.6028,1,0.0817,0.27883,0.040963,0.253138,0.5039
ag36,9,1.3114,0.01993,65.8003,1,0.0817,0.27883,0.040963,0.253138,0.5031
ag37,-1,0.2649,0.00491,53.9511,1,0.077326,0.277633,0.038856,0.251944,0.78695
ag37,-4,-0.0554,0.00757,-7.31836,1,0.077326,0.277633,0.038856,0.251944,0.48625
ag37,-5,-0.1768,0.00883,-20.0227,1,0.077326,0.277633,0.038856,0.251944,0.5005
ag37,0,0.376,0.00532,70.6767,1,0.077326,0.277633,0.038856,0.251944,0.75905
ag37,1,0.4881,0.00571,85.4816,1,0.077326,0.277633,0.038856,0.251944,0.7326
ag37,10,1.399,0.02048,68.3105,1,0.077326,0.277633,0.038856,0.251944,0.5049
ag37,11,1.4676,0.02424,60.5446,1,0.077326,0.277633,0.038856,0.251944,0.5039
ag37,12,1.5041,0.02914,51.6163,1,0.077326,0.277633,0.038856,0.251944,0.50325
ag37,2,0.5991,0.00632,94.7943,1,0.077326,0.277633,0.038856,0.251944,0.68855
ag37,3,0.7088,0.00719,98.5814,1,0.077326,0.277633,0.038856,0.251944,0.6415
ag37,4,0.8168,0.00831,98.2912,1,0.077326,0.277633,0.038856,0.251944,0.59345
ag37,5,0.9212,0.00994,92.6761,1,0.077326,0.277633,0.038856,0.251944,0.54205
ag37,6,1.0241,0.01166,87.8302,1,0.077326,0.277633,0.038856,0.251944,0.5181
ag37,7,1.1258,0.01331,84.583,1,0.077326,0.277633,0.038856,0.251944,0.5116
ag37,8,1.2209,0.01566,77.963,1,0.077326,0.277633,0.038856,0.251944,0.508
ag37,9,1.3135,0.01787,73.5031,1,0.077326,0.277633,0.038856,0.251944,0.50615
ag38,-3,0.0312,0.00705,4.42553,1,0.07035,0.277486,0.035306,0.264739,0.4936
ag38,-4,-0.0933,0.00819,-11.3919,1,0.07035,0.277486,0.035306,0.264739,0.50125
ag38,-5,-0.2337,0.01049,-22.2784,1,0.07035,0.277486,0.035306,0.264739,0.50345
ag38,0,0.3459,0.00514,67.2957,1,0.07035,0.277486,0.035306,0.264739,0.7764
ag38,1,0.4582,0.0056,81.8214,1,0.07035,0.277486,0.035306,0.264739,0.7453
ag38,10,1.3749,0.02098,65.5338,1,0.07035,0.277486,0.035306,0.264739,0.5053
ag38,11,1.4406,0.02548,56.5385,1,0.07035,0.277486,0.035306,0.264739,0.50445
ag38,13,1.4832,0.03796,39.0727,1,0.07035,0.277486,0.035306,0.264739,0.50335
ag38,2,0.5696,0.00624,91.2821,1,0.07035,0.277486,0.035306,0.264739,0.69335
ag38,3,0.6785,0.00738,91.9377,1,0.07035,0.277486,0.035306,0.264739,0.6235
ag38,5,0.8924,0.01016,87.8346,1,0.07035,0.277486,0.035306,0.264739,0.5286
ag38,6,0.997,0.01175,84.8511,1,0.07035,0.277486,0.035306,0.264739,0.5148
ag38,7,1.0993,0.01347,81.611,1,0.07035,0.277486,0.035306,0.264739,0.5106
ag38,8,1.1964,0.01571,76.1553,1,0.07035,0.277486,0.035306,0.264739,0.50815
ag38,9,1.2848,0.01877,68.4497,1,0.07035,0.277486,0.035306,0.264739,0.5063
ag44ct02r,-1,0.0868,0.00578,15.0173,1,0.072913,0.246839,0.0194215,0.344066,0.5709
ag44ct02r,-2,-0.0216,0.00699,-3.09013,1,0.072913,0.246839,0.0194215,0.344066,0.4171
ag44ct02r,0,0.1884,0.00442,42.6244,1,0.072913,0.246839,0.0194215,0.344066,0.79295
ag44ct02r,1,0.3127,0.00478,65.4184,1,0.072913,0.246839,0.0194215,0.344066,0.7708
ag44ct02r,10,1.2485,0.01804,69.2073,1,0.072913,0.246839,0.0194215,0.344066,0.50315
ag44ct02r,11,1.3253,0.02264,58.538,1,0.072913,0.246839,0.0194215,0.344066,0.5026
ag44ct02r,12,1.3937,0.02706,51.5041,1,0.072913,0.246839,0.0194215,0.344066,0.50205
ag44ct02r,2,0.4218,0.00537,78.5475,1,0.072913,0.246839,0.0194215,0.344066,0.71975
ag44ct02r,3,0.5309,0.00607,87.4629,1,0.072913,0.246839,0.0194215,0.344066,0.67245
ag44ct02r,4,0.6398,0.00683,93.675,1,0.072913,0.246839,0.0194215,0.344066,0.63225
ag44ct02r,7,0.9591,0.01036,92.5772,1,0.072913,0.246839,0.0194215,0.344066,0.53045
ag44ct02r,8,1.0606,0.01226,86.509,1,0.072913,0.246839,0.0194215,0.344066,0.5105
ag44ct02r,9,1.1577,0.01487,77.8547,1,0.072913,0.246839,0.0194215,0.344066,0.5048
ag455ct02r,-1,0.0713,0.00603,11.8242,1,0.064808,0.222471,0.018319,0.318804,0.5218
ag455ct02r,-2,-0.0388,0.0071,-5.46479,1,0.064808,0.222471,0.018319,0.318804,0.39785
ag455ct02r,0,0.1733,0.00436,39.7477,1,0.064808,0.222471,0.018319,0.318804,0.7937
ag455ct02r,1,0.2903,0.00478,60.7322,1,0.064808,0.222471,0.018319,0.318804,0.76115
ag455ct02r,10,1.24,0.01883,65.8524,1,0.064808,0.222471,0.018319,0.318804,0.5031
ag455ct02r,11,1.3274,0.02229,59.5514,1,0.064808,0.222471,0.018319,0.318804,0.50235
ag455ct02r,12,1.3655,0.03174,43.0214,1,0.064808,0.222471,0.018319,0.318804,0.5018
ag455ct02r,13,1.3616,0.04288,31.7537,1,0.064808,0.222471,0.018319,0.318804,0.5017
ag455ct02r,2,0.4016,0.00534,75.206,1,0.064808,0.222471,0.018319,0.318804,0.71165
ag455ct02r,3,0.5125,0.00603,84.9917,1,0.064808,0.222471,0.018319,0.318804,0.66275
ag455ct02r,4,0.6228,0.00688,90.5233,1,0.064808,0.222471,0.018319,0.318804,0.6166
ag455ct02r,5,0.732,0.0079,92.6582,1,0.064808,0.222471,0.018319,0.318804,0.57555
ag455ct02r,6,0.8399,0.00911,92.1954,1,0.064808,0.222471,0.018319,0.318804,0.5436
ag455ct02r,7,0.9462,0.01055,89.6872,1,0.064808,0.222471,0.018319,0.318804,0.52115
ag455ct02r,8,1.0499,0.01244,84.3971,1,0.064808,0.222471,0.018319,0.318804,0.50855
ag455ct02r,9,1.1501,0.0148,77.7095,1,0.064808,0.222471,0.018319,0.318804,0.50465
ag45c03,-1,-0.0247,0.00736,-3.35598,1,0.069861,0.234746,0.025479,0.386604,0.3762
ag45c03,-2,-0.1377,0.00854,-16.1241,1,0.069861,0.234746,0.025479,0.386604,0.3589
ag45c03,-3,-0.2481,0.01197,-20.7268,1,0.069861,0.234746,0.025479,0.386604,0.3784
ag45c03,0,0.0873,0.00615,14.1951,1,0.069861,0.234746,0.025479,0.386604,0.50195
ag45c03,1,0.1935,0.00458,42.2489,1,0.069861,0.234746,0.025479,0.386604,0.7754
ag45c03,10,1.1714,0.01481,79.0952,1,0.069861,0.234746,0.025479,0.386604,0.50505
ag45c03,11,1.2615,0.01877,67.2083,1,0.069861,0.234746,0.025479,0.386604,0.5031
ag45c03,12,1.3491,0.02211,61.0176,1,0.069861,0.234746,0.025479,0.386604,0.50245
ag45c03,14,1.3868,0.04282,32.3867,1,0.069861,0.234746,0.025479,0.386604,0.5017
ag45c03,2,0.3074,0.00494,62.2267,1,0.069861,0.234746,0.025479,0.386604,0.7456
ag45c03,3,0.4199,0.00539,77.9035,1,0.069861,0.234746,0.025479,0.386604,0.71225
ag45c03,4,0.5319,0.00596,89.245,1,0.069861,0.234746,0.025479,0.386604,0.67435
ag45c03,5,0.643,0.00672,95.6845,1,0.069861,0.234746,0.025479,0.386604,0.6334
ag45c03,6,0.7527,0.00774,97.2481,1,0.069861,0.234746,0.025479,0.386604,0.591
ag45c03,7,0.8611,0.00896,96.1049,1,0.069861,0.234746,0.025479,0.386604,0.55535
ag45c03,8,0.9677,0.01043,92.7804,1,0.069861,0.234746,0.025479,0.386604,0.52805
ag45c03,9,1.0715,0.0123,87.1138,1,0.069861,0.234746,0.025479,0.386604,0.51095
ag45ct02r,-1,0.0687,0.0059,11.6441,1,0.069005,0.235341,0.0185105,0.31835,0.5465
ag45ct02r,-2,-0.0408,0.00712,-5.73034,1,0.069005,0.235341,0.0185105,0.31835,0.40125
ag45ct02r,-3,-0.1462,0.00775,-18.8645,1,0.069005,0.235341,0.0185105,0.31835,0.4417
ag45ct02r,0,0.1719,0.00438,39.2466,1,0.069005,0.235341,0.0185105,0.31835,0.79235
ag45ct02r,1,0.2915,0.00477,61.1111,1,0.069005,0.235341,0.0185105,0.31835,0.76465
ag45ct02r,10,1.234,0.01887,65.3948,1,0.069005,0.235341,0.0185105,0.31835,0.50305
ag45ct02r,11,1.3176,0.02277,57.8656,1,0.069005,0.235341,0.0185105,0.31835,0.50245
ag45ct02r,12,1.3646,0.03042,44.8586,1,0.069005,0.235341,0.0185105,0.31835,0.5018
ag45ct02r,13,1.33,0.04576,29.0647,1,0.069005,0.235341,0.0185105,0.31835,0.50175
ag45ct02r,2,0.4019,0.00531,75.6874,1,0.069005,0.235341,0.0185105,0.31835,0.7175
ag45ct02r,3,0.5121,0.00597,85.7789,1,0.069005,0.235341,0.0185105,0.31835,0.6718
ag45ct02r,4,0.6219,0.00674,92.27,1,0.069005,0.235341,0.0185105,0.31835,0.63005
ag45ct02r,5,0.7306,0.00772,94.6373,1,0.069005,0.235341,0.0185105,0.31835,0.5877
ag45ct02r,6,0.8378,0.00897,93.4002,1,0.069005,0.235341,0.0185105,0.31835,0.5511
ag45ct02r,7,0.9433,0.01045,90.2679,1,0.069005,0.235341,0.0185105,0.31835,0.52365
ag45ct02r,8,1.046,0.01242,84.219,1,0.069005,0.235341,0.0185105,0.31835,0.50845
ag46c03,-2,-0.1615,0.0081,-19.9383,1,0.060289,0.234078,0.0227995,0.42761,0.3999
ag46c03,0,0.0597,0.00601,9.93344,1,0.060289,0.234078,0.0227995,0.42761,0.53145
ag46c03,1,0.1678,0.00427,39.2974,1,0.060289,0.234078,0.0227995,0.42761,0.8163
ag46c03,10,1.1387,0.01538,74.0377,1,0.060289,0.234078,0.0227995,0.42761,0.504
ag46c03,11,1.2264,0.02016,60.8333,1,0.060289,0.234078,0.0227995,0.42761,0.50285
ag46c03,12,1.3104,0.02433,53.8594,1,0.060289,0.234078,0.0227995,0.42761,0.5022
ag46c03,2,0.2795,0.00464,60.2371,1,0.060289,0.234078,0.0227995,0.42761,0.77055
ag46c03,3,0.3907,0.00524,74.5611,1,0.060289,0.234078,0.0227995,0.42761,0.7144
ag46c03,4,0.5014,0.00606,82.7393,1,0.060289,0.234078,0.0227995,0.42761,0.6532
ag46c03,5,0.6112,0.00709,86.2059,1,0.060289,0.234078,0.0227995,0.42761,0.59455
ag46c03,6,0.7203,0.00819,87.9487,1,0.060289,0.234078,0.0227995,0.42761,0.5556
ag46c03,7,0.8284,0.0094,88.1277,1,0.060289,0.234078,0.0227995,0.42761,0.53015
ag46c03,8,0.9347,0.01097,85.2051,1,0.060289,0.234078,0.0227995,0.42761,0.51325
ag46c03,9,1.0389,0.01279,81.2275,1,0.060289,0.234078,0.0227995,0.42761,0.50675
ag46ct02r,-1,0.0587,0.00596,9.84899,1,0.0606,0.220861,0.0170355,0.331198,0.5293
ag46ct02r,-4,-0.2856,0.01174,-24.3271,1,0.0606,0.220861,0.0170355,0.331198,0.50455
ag46ct02r,0,0.1665,0.00426,39.0845,1,0.0606,0.220861,0.0170355,0.331198,0.81535
ag46ct02r,1,0.2774,0.00469,59.1471,1,0.0606,0.220861,0.0170355,0.331198,0.7687
ag46ct02r,10,1.2212,0.01997,61.1517,1,0.0606,0.220861,0.0170355,0.331198,0.5029
ag46ct02r,11,1.3041,0.0243,53.6667,1,0.0606,0.220861,0.0170355,0.331198,0.5023
ag46ct02r,12,1.341,0.03388,39.5809,1,0.0606,0.220861,0.0170355,0.331198,0.50175
ag46ct02r,2,0.3883,0.00524,74.1031,1,0.0606,0.220861,0.0170355,0.331198,0.7173
ag46ct02r,3,0.4985,0.00603,82.67,1,0.0606,0.220861,0.0170355,0.331198,0.6575
ag46ct02r,4,0.6079,0.00704,86.3494,1,0.0606,0.220861,0.0170355,0.331198,0.5988
ag46ct02r,5,0.7166,0.00813,88.1427,1,0.0606,0.220861,0.0170355,0.331198,0.55795
ag46ct02r,6,0.8245,0.00931,88.5607,1,0.0606,0.220861,0.0170355,0.331198,0.53215
ag46ct02r,7,0.9308,0.01075,86.586,1,0.0606,0.220861,0.0170355,0.331198,0.51515
ag46ct02r,8,1.0346,0.01262,81.981,1,0.0606,0.220861,0.0170355,0.331198,0.507
ag47c03,-1,-0.0844,0.00693,-12.1789,1,0.051158,0.224447,0.019301,0.457928,0.4091
ag47c03,-2,-0.1993,0.00808,-24.6658,1,0.051158,0.224447,0.019301,0.457928,0.5047
ag47c03,0,0.0247,0.00585,4.22222,1,0.051158,0.224447,0.019301,0.457928,0.54065
ag47c03,1,0.1319,0.00412,32.0146,1,0.051158,0.224447,0.019301,0.457928,0.8332
ag47c03,10,1.0968,0.01754,62.5314,1,0.051158,0.224447,0.019301,0.457928,0.5039
ag47c03,11,1.1836,0.02308,51.2825,1,0.051158,0.224447,0.019301,0.457928,0.503
ag47c03,12,1.2653,0.02787,45.4001,1,0.051158,0.224447,0.019301,0.457928,0.5022
ag47c03,2,0.2433,0.00443,54.921,1,0.051158,0.224447,0.019301,0.457928,0.7846
ag47c03,3,0.3536,0.00521,67.8695,1,0.051158,0.224447,0.019301,0.457928,0.70195
ag47c03,4,0.4632,0.0064,72.375,1,0.051158,0.224447,0.019301,0.457928,0.60615
ag47c03,5,0.5727,0.00756,75.754,1,0.051158,0.224447,0.019301,0.457928,0.549
ag47c03,6,0.6819,0.00863,79.0151,1,0.051158,0.224447,0.019301,0.457928,0.5255
ag47c03,7,0.7902,0.00985,80.2234,1,0.051158,0.224447,0.019301,0.457928,0.51365
ag47c03,8,0.8965,0.0116,77.2845,1,0.051158,0.224447,0.019301,0.457928,0.50795
ag47c03,9,0.9979,0.01461,68.3025,1,0.051158,0.224447,0.019301,0.457928,0.5054
ag47ct02r,-1,0.0246,0.00545,4.51376,1,0.050194,0.224854,0.012877,0.334468,0.5674
ag47ct02r,-3,-0.2078,0.00863,-24.0788,1,0.050194,0.224854,0.012877,0.334468,0.5046
ag47ct02r,-4,-0.3158,0.01272,-24.827,1,0.050194,0.224854,0.012877,0.334468,0.5043
ag47ct02r,0,0.1286,0.00401,32.0698,1,0.050194,0.224854,0.012877,0.334468,0.84705
ag47ct02r,1,0.239,0.0044,54.3182,1,0.050194,0.224854,0.012877,0.334468,0.7898
ag47ct02r,10,1.1765,0.02259,52.0806,1,0.050194,0.224854,0.012877,0.334468,0.50305
ag47ct02r,11,1.2617,0.02669,47.2724,1,0.050194,0.224854,0.012877,0.334468,0.5023
ag47ct02r,12,1.2537,0.0441,28.4286,1,0.050194,0.224854,0.012877,0.334468,0.5019
ag47ct02r,2,0.3484,0.00525,66.3619,1,0.050194,0.224854,0.012877,0.334468,0.69865
ag47ct02r,3,0.4574,0.0064,71.4687,1,0.050194,0.224854,0.012877,0.334468,0.60595
ag47ct02r,4,0.5665,0.00747,75.8367,1,0.050194,0.224854,0.012877,0.334468,0.55315
ag47ct02r,5,0.6753,0.00853,79.1676,1,0.050194,0.224854,0.012877,0.334468,0.52735
ag47ct02r,6,0.7832,0.00978,80.0818,1,0.050194,0.224854,0.012877,0.334468,0.51415
ag47ct02r,7,0.8893,0.01144,77.736,1,0.050194,0.224854,0.012877,0.334468,0.50825
ag47ct02r,8,0.9906,0.01437,68.9353,1,0.050194,0.224854,0.012877,0.334468,0.50555
ag47ct02r,9,1.0907,0.01685,64.73,1,0.050194,0.224854,0.012877,0.334468,0.5041
ag52,-1,0.1101,0.00485,22.701,1,0.083703,0.293559,0.017527,0.410078,0.704
ag52,-2,0.0064,0.00558,1.14695,1,0.083703,0.293559,0.017527,0.410078,0.609
ag52,-3,-0.1022,0.00658,-15.5319,1,0.083703,0.293559,0.017527,0.410078,0.5362
ag52,-4,-0.2263,0.00786,-28.7913,1,0.083703,0.293559,0.017527,0.410078,0.501
ag52,0,0.2102,0.00439,47.8815,1,0.083703,0.293559,0.017527,0.410078,0.7872
ag52,1,0.3408,0.0046,74.087,1,0.083703,0.293559,0.017527,0.410078,0.81175
ag52,10,1.2406,0.01801,68.884,1,0.083703,0.293559,0.017527,0.410078,0.5029
ag52,11,1.3175,0.02158,61.0519,1,0.083703,0.293559,0.017527,0.410078,0.50215
ag52,12,1.3667,0.02703,50.5623,1,0.083703,0.293559,0.017527,0.410078,0.5018
ag52,2,0.4513,0.00516,87.4612,1,0.083703,0.293559,0.017527,0.410078,0.7633
ag52,3,0.5545,0.00587,94.4634,1,0.083703,0.293559,0.017527,0.410078,0.7095
ag52,4,0.6573,0.00684,96.0965,1,0.083703,0.293559,0.017527,0.410078,0.6489
ag52,5,0.7596,0.00806,94.2432,1,0.083703,0.293559,0.017527,0.410078,0.5912
ag52,6,0.8607,0.00952,90.4097,1,0.083703,0.293559,0.017527,0.410078,0.5441
ag52,7,0.9608,0.01113,86.3252,1,0.083703,0.293559,0.017527,0.410078,0.518
ag52,8,1.0593,0.0129,82.1163,1,0.083703,0.293559,0.017527,0.410078,0.50795
ag53,-1,0.1095,0.0049,22.3469,1,0.080973,0.281445,0.0178635,0.397427,0.69325
ag53,-2,0.0056,0.00566,0.989399,1,0.080973,0.281445,0.0178635,0.397427,0.59275
ag53,-3,-0.1038,0.00666,-15.5856,1,0.080973,0.281445,0.0178635,0.397427,0.52645
ag53,-4,-0.2296,0.00807,-28.4511,1,0.080973,0.281445,0.0178635,0.397427,0.49975
ag53,-5,-0.3684,0.00991,-37.1746,1,0.080973,0.281445,0.0178635,0.397427,0.5011
ag53,0,0.209,0.00434,48.1567,1,0.080973,0.281445,0.0178635,0.397427,0.79145
ag53,1,0.3412,0.00461,74.013,1,0.080973,0.281445,0.0178635,0.397427,0.8071
ag53,10,1.2419,0.01877,66.1641,1,0.080973,0.281445,0.0178635,0.397427,0.50265
ag53,11,1.319,0.02242,58.8314,1,0.080973,0.281445,0.0178635,0.397427,0.502
ag53,12,1.3699,0.0279,49.1004,1,0.080973,0.281445,0.0178635,0.397427,0.5017
ag53,13,1.3816,0.03468,39.8385,1,0.080973,0.281445,0.0178635,0.397427,0.5015
ag53,2,0.4459,0.00517,86.2476,1,0.080973,0.281445,0.0178635,0.397427,0.75795
ag53,3,0.5512,0.00588,93.7415,1,0.080973,0.281445,0.0178635,0.397427,0.70475
ag53,4,0.6561,0.00683,96.0615,1,0.080973,0.281445,0.0178635,0.397427,0.64615
ag53,5,0.7601,0.00804,94.5398,1,0.080973,0.281445,0.0178635,0.397427,0.58995
ag53,6,0.8625,0.00951,90.694,1,0.080973,0.281445,0.0178635,0.397427,0.54325
ag53,7,0.964,0.01109,86.9252,1,0.080973,0.281445,0.0178635,0.397427,0.5177
ag53,8,1.0629,0.01299,81.8245,1,0.080973,0.281445,0.0178635,0.397427,0.5071
ag53,9,1.1563,0.01552,74.5039,1,0.080973,0.281445,0.0178635,0.397427,0.50375
ag54,-1,0.1079,0.00503,21.4513,1,0.075772,0.271294,0.0183575,0.386348,0.6655
ag54,-2,0.0034,0.00587,0.579216,1,0.075772,0.271294,0.0183575,0.386348,0.5556
ag54,-4,-0.2457,0.0084,-29.25,1,0.075772,0.271294,0.0183575,0.386348,0.5009
ag54,-5,-0.3838,0.01086,-35.3407,1,0.075772,0.271294,0.0183575,0.386348,0.5037
ag54,0,0.206,0.00428,48.1308,1,0.075772,0.271294,0.0183575,0.386348,0.80005
ag54,1,0.3308,0.00465,71.1398,1,0.075772,0.271294,0.0183575,0.386348,0.7947
ag54,10,1.2495,0.01916,65.214,1,0.075772,0.271294,0.0183575,0.386348,0.5023
ag54,11,1.3192,0.02415,54.6253,1,0.075772,0.271294,0.0183575,0.386348,0.5018
ag54,12,1.3718,0.02966,46.2508,1,0.075772,0.271294,0.0183575,0.386348,0.50155
ag54,13,1.3618,0.03902,34.9001,1,0.075772,0.271294,0.0183575,0.386348,0.5014
ag54,2,0.4392,0.00521,84.2994,1,0.075772,0.271294,0.0183575,0.386348,0.746
ag54,3,0.5475,0.00591,92.6396,1,0.075772,0.271294,0.0183575,0.386348,0.69495
ag54,4,0.655,0.00682,96.0411,1,0.075772,0.271294,0.0183575,0.386348,0.64065
ag54,5,0.7612,0.00796,95.6281,1,0.075772,0.271294,0.0183575,0.386348,0.58855
ag54,6,0.8654,0.00942,91.8684,1,0.075772,0.271294,0.0183575,0.386348,0.5426
ag54,7,0.9679,0.01109,87.2768,1,0.075772,0.271294,0.0183575,0.386348,0.5156
ag54,8,1.0674,0.0132,80.8636,1,0.075772,0.271294,0.0183575,0.386348,0.5055
ag54,9,1.1626,0.01575,73.8159,1,0.075772,0.271294,0.0183575,0.386348,0.50315
ag55,-1,0.1086,0.00534,20.3371,1,0.06584,0.248659,0.0198025,0.362576,0.6071
ag55,-2,0.004,0.00634,0.630915,1,0.06584,0.248659,0.0198025,0.362576,0.48925
ag55,-4,-0.253,0.01001,-25.2747,1,0.06584,0.248659,0.0198025,0.362576,0.50415
ag55,0,0.2157,0.00414,52.1014,1,0.06584,0.248659,0.0198025,0.362576,0.83775
ag55,1,0.3261,0.00463,70.432,1,0.06584,0.248659,0.0198025,0.362576,0.7871
ag55,10,1.2677,0.01816,69.8073,1,0.06584,0.248659,0.0198025,0.362576,0.5028
ag55,12,1.4113,0.02798,50.4396,1,0.06584,0.248659,0.0198025,0.362576,0.5013
ag55,13,1.4416,0.03459,41.6768,1,0.06584,0.248659,0.0198025,0.362576,0.50105
ag55,2,0.4366,0.00523,83.4799,1,0.06584,0.248659,0.0198025,0.362576,0.7344
ag55,3,0.5464,0.00602,90.7641,1,0.06584,0.248659,0.0198025,0.362576,0.6755
ag55,4,0.6554,0.00696,94.1667,1,0.06584,0.248659,0.0198025,0.362576,0.62155
ag55,5,0.7633,0.00809,94.3511,1,0.06584,0.248659,0.0198025,0.362576,0.57455
ag55,6,0.8694,0.00951,91.4196,1,0.06584,0.248659,0.0198025,0.362576,0.5345
ag55,7,0.9739,0.01112,87.5809,1,0.06584,0.248659,0.0198025,0.362576,0.5149
ah21-7,-1,0.2606,0.00589,44.2445,1,0.0906403,0.34904,0.0217437,0.54753,0.6321
ah21-7,-2,0.1487,0.00715,20.7972,1,0.0906403,0.34904,0.0217437,0.54753,0.51985
